ds,y,,,
19-03-2021,3050.199951,,,
22-03-2021,3129.649902,,,
23-03-2021,3142.600098,,,
24-03-2021,3121.100098,,,
25-03-2021,3064.850098,,,
26-03-2021,3066.800049,,,
30-03-2021,3158.550049,,,
31-03-2021,3177.850098,,,
01-04-2021,3165,,,
05-04-2021,3238.899902,,,
06-04-2021,3264.699951,,,
07-04-2021,3271.399902,,,
08-04-2021,3317.350098,,,
09-04-2021,3322.25,,,
12-04-2021,3246.550049,,,
13-04-2021,3104.050049,,,
15-04-2021,3218.949951,,,
16-04-2021,3195.149902,,,
19-04-2021,3161.800049,,,
20-04-2021,3144.550049,,,
22-04-2021,3118.800049,,,
23-04-2021,3109.5,,,
26-04-2021,3100.800049,,,
27-04-2021,3132,,,
28-04-2021,3124.100098,,,
29-04-2021,3115.25,,,
30-04-2021,3035.649902,,,
03-05-2021,3037,,,
04-05-2021,3049.75,,,
05-05-2021,3095.699951,,,
06-05-2021,3111.449951,,,
07-05-2021,3132.899902,,,
10-05-2021,3145.5,,,
11-05-2021,3122.600098,,,
12-05-2021,3087.600098,,,
14-05-2021,3051.5,,,
17-05-2021,3069.75,,,
18-05-2021,3088.800049,,,
19-05-2021,3082,,,
20-05-2021,3060,,,
21-05-2021,3080.5,,,
24-05-2021,3081.5,,,
25-05-2021,3114,,,
26-05-2021,3158.5,,,
27-05-2021,3180,,,
28-05-2021,3143.600098,,,
31-05-2021,3159.149902,,,
01-06-2021,3153,,,
02-06-2021,3129.449951,,,
03-06-2021,3141.25,,,
04-06-2021,3143.75,,,
07-06-2021,3183.199951,,,
08-06-2021,3200.149902,,,
09-06-2021,3200.25,,,
10-06-2021,3216.800049,,,
11-06-2021,3273.800049,,,
14-06-2021,3276.350098,,,
15-06-2021,3262.75,,,
16-06-2021,3274.350098,,,
17-06-2021,3317.75,,,
18-06-2021,3297.300049,,,
21-06-2021,3273.100098,,,
22-06-2021,3301.199951,,,
23-06-2021,3261.399902,,,
24-06-2021,3373.600098,,,
25-06-2021,3380.800049,,,
28-06-2021,3336.75,,,
29-06-2021,3340.850098,,,
30-06-2021,3345.75,,,
01-07-2021,3341.5,,,
02-07-2021,3325.449951,,,
05-07-2021,3321,,,
06-07-2021,3262.300049,,,
07-07-2021,3274.949951,,,
08-07-2021,3258.5,,,
09-07-2021,3208.149902,,,
12-07-2021,3193.100098,,,
13-07-2021,3187.550049,,,
14-07-2021,3214.550049,,,
15-07-2021,3202.949951,,,
16-07-2021,3194.800049,,,
19-07-2021,3184.600098,,,
20-07-2021,3205.800049,,,
22-07-2021,3216.350098,,,
23-07-2021,3212.850098,,,
26-07-2021,3197.550049,,,
27-07-2021,3182.949951,,,
28-07-2021,3197.800049,,,
29-07-2021,3195.800049,,,
30-07-2021,3167.449951,,,
02-08-2021,3219.399902,,,
03-08-2021,3284.899902,,,
04-08-2021,3273.949951,,,
05-08-2021,3283.949951,,,
06-08-2021,3309.800049,,,
09-08-2021,3322.699951,,,
10-08-2021,3333.899902,,,
11-08-2021,3344.199951,,,
12-08-2021,3351.75,,,
13-08-2021,3463.399902,,,
16-08-2021,3472.949951,,,
17-08-2021,3553.050049,,,
18-08-2021,3560.550049,,,
20-08-2021,3559.5,,,
23-08-2021,3637.399902,,,
24-08-2021,3613.199951,,,
25-08-2021,3659,,,
26-08-2021,3671.850098,,,
27-08-2021,3720.149902,,,
30-08-2021,3701.300049,,,
31-08-2021,3786.449951,,,
01-09-2021,3714.949951,,,
02-09-2021,3836.75,,,
03-09-2021,3842.050049,,,
06-09-2021,3852,,,
07-09-2021,3815.899902,,,
08-09-2021,3774.149902,,,
09-09-2021,3791.399902,,,
13-09-2021,3845.350098,,,
14-09-2021,3885.899902,,,
15-09-2021,3954.550049,,,
16-09-2021,3903.300049,,,
17-09-2021,3827.850098,,,
20-09-2021,3823.5,,,
21-09-2021,3862.949951,,,
22-09-2021,3862.149902,,,
23-09-2021,3869.25,,,
24-09-2021,3871.300049,,,
27-09-2021,3836.949951,,,
28-09-2021,3779.149902,,,
29-09-2021,3791.899902,,,
30-09-2021,3775.550049,,,
01-10-2021,3730.199951,,,
04-10-2021,3773.300049,,,
05-10-2021,3833.300049,,,
06-10-2021,3810.899902,,,
07-10-2021,3892.899902,,,
08-10-2021,3935.649902,,,
11-10-2021,3685.600098,,,
12-10-2021,3652.850098,,,
13-10-2021,3655.199951,,,
14-10-2021,3611.449951,,,
18-10-2021,3647.149902,,,
